epoch,train_rmse_db,validation_rmse_db
6.500000000000000000e+01,3.213854491318467677e+00,3.852570786934455871e+00
6.600000000000000000e+01,3.198503734644304153e+00,3.789959622829360608e+00
6.700000000000000000e+01,3.187320032094163036e+00,3.821097287576071366e+00
6.800000000000000000e+01,3.171044973929881383e+00,3.813665202225781314e+00
6.900000000000000000e+01,3.157781062807821115e+00,3.821241926097173724e+00
7.000000000000000000e+01,3.138070168414211825e+00,3.785120246641869191e+00
7.100000000000000000e+01,3.125258519965147475e+00,3.808505785962264412e+00
7.200000000000000000e+01,3.110216115045684404e+00,3.777662059649165460e+00
7.300000000000000000e+01,3.096394007382425428e+00,3.741189517363626482e+00
7.400000000000000000e+01,3.086007504876824292e+00,3.810949874204814236e+00
7.500000000000000000e+01,3.071066558181497097e+00,3.750261272000231738e+00
7.600000000000000000e+01,3.054624782400812588e+00,3.780710880968408905e+00
7.700000000000000000e+01,3.041561495446228669e+00,3.745652425412845155e+00
7.800000000000000000e+01,3.029556293661598065e+00,3.763080206207178868e+00
7.900000000000000000e+01,3.014915962038466901e+00,3.740533084591605384e+00
8.000000000000000000e+01,3.000099744498859522e+00,3.731323855566635928e+00
8.100000000000000000e+01,2.988245221063322798e+00,3.747786281049993562e+00
8.200000000000000000e+01,2.979566510004371338e+00,3.686569027036117330e+00
8.300000000000000000e+01,2.963005584998443354e+00,3.711032614718298817e+00
8.400000000000000000e+01,2.949539717080006174e+00,3.730243470780755022e+00
8.500000000000000000e+01,2.936430014326286031e+00,3.720062066890121866e+00
8.600000000000000000e+01,2.925074119051317201e+00,3.704229415016205618e+00
8.700000000000000000e+01,2.914830973218754728e+00,3.719344065910284325e+00
8.800000000000000000e+01,2.896506979140323512e+00,3.652591829760345465e+00
8.900000000000000000e+01,2.881017431852955557e+00,3.696654809009699783e+00
9.000000000000000000e+01,2.868557761106176773e+00,3.678281682925164553e+00
9.100000000000000000e+01,2.856162529907150027e+00,3.661193532899725600e+00
9.200000000000000000e+01,2.846850158072672166e+00,3.604379633283741224e+00
9.300000000000000000e+01,2.831269617381961368e+00,3.644295361419536583e+00
9.400000000000000000e+01,2.820690628920333509e+00,3.680799275005159910e+00
9.500000000000000000e+01,2.808334501010106621e+00,3.625830332404762046e+00
9.600000000000000000e+01,2.802243138925635701e+00,3.570962083256397968e+00
9.700000000000000000e+01,2.794772232211372831e+00,3.663604296674313421e+00
9.800000000000000000e+01,2.785959968352607508e+00,3.586516882440869303e+00
9.900000000000000000e+01,2.762391190630646864e+00,3.637507114586389534e+00
1.000000000000000000e+02,2.752225575103172339e+00,3.576945756340202287e+00
1.010000000000000000e+02,2.746351687216110449e+00,3.608457000349096777e+00
1.020000000000000000e+02,2.727668482133110306e+00,3.590881534168188782e+00
1.030000000000000000e+02,2.716470165581409635e+00,3.570142021785611686e+00
1.040000000000000000e+02,2.714325495215788919e+00,3.588195600121562467e+00
1.050000000000000000e+02,2.696115559580434695e+00,3.630437341141896646e+00
1.060000000000000000e+02,2.686017291345419444e+00,3.529595888952151483e+00
1.070000000000000000e+02,2.685345702741561258e+00,3.633193716004835760e+00
1.080000000000000000e+02,2.664839155298739382e+00,3.512499057107072886e+00
1.090000000000000000e+02,2.663212812341520408e+00,3.641836487581355364e+00
1.100000000000000000e+02,2.655934880787954366e+00,3.507470726392756699e+00
1.110000000000000000e+02,2.632240551768573411e+00,3.559166297573534976e+00
1.120000000000000000e+02,2.623349163974646903e+00,3.543280802184759715e+00
1.130000000000000000e+02,2.618680904343452909e+00,3.557955677979857345e+00
1.140000000000000000e+02,2.608209393796085518e+00,3.579384274361540275e+00
1.150000000000000000e+02,2.599801658262905768e+00,3.550508539326592938e+00
1.160000000000000000e+02,2.592867315241341508e+00,3.545097264300142825e+00
1.170000000000000000e+02,2.584054200885686825e+00,3.519041362273433116e+00
1.180000000000000000e+02,2.577440892961567531e+00,3.553091164015041770e+00
1.190000000000000000e+02,2.571138546635686417e+00,3.529803228160070194e+00
1.200000000000000000e+02,2.560806365527399819e+00,3.530634030597829653e+00
1.210000000000000000e+02,2.554618678947395694e+00,3.530880294602129599e+00
1.220000000000000000e+02,2.560255396482306267e+00,3.542474640361957139e+00
1.230000000000000000e+02,2.547259671468502074e+00,3.461811975277621301e+00
1.240000000000000000e+02,2.558860221661151790e+00,3.473040203975464202e+00
1.250000000000000000e+02,2.537201726390877266e+00,3.534282152524311549e+00
1.260000000000000000e+02,2.522813615413563859e+00,3.522572084628232236e+00
1.270000000000000000e+02,2.518575497090569826e+00,3.477988838694169527e+00
1.280000000000000000e+02,2.537475571516115469e+00,3.494277884248083055e+00
1.290000000000000000e+02,2.527055985700922935e+00,3.528615272083967191e+00
1.300000000000000000e+02,2.501535599452733738e+00,3.523605424753973203e+00
1.310000000000000000e+02,2.494259033939955739e+00,3.454579677237048951e+00
1.320000000000000000e+02,2.486839349516286823e+00,3.520579943750610674e+00
1.330000000000000000e+02,2.482472247594871728e+00,3.468463650299169920e+00
1.340000000000000000e+02,2.484049983701667408e+00,3.500215579759025974e+00
1.350000000000000000e+02,2.477896603471858139e+00,3.492235336344385654e+00
1.360000000000000000e+02,2.470469776566003084e+00,3.510707499548360921e+00
1.370000000000000000e+02,2.462897823429682997e+00,3.510550854857957592e+00
1.380000000000000000e+02,2.482738755913199036e+00,3.468988916247599974e+00
1.390000000000000000e+02,2.461797315546190301e+00,3.471723242097764395e+00
1.400000000000000000e+02,2.449911812008019663e+00,3.515443932122032766e+00
1.410000000000000000e+02,2.442651089758183680e+00,3.472743029776150792e+00
1.420000000000000000e+02,2.449189462092117964e+00,3.500890596745283911e+00
1.430000000000000000e+02,2.436554127960423255e+00,3.476557356790769049e+00
1.440000000000000000e+02,2.430863767359273453e+00,3.488106594074136257e+00
1.450000000000000000e+02,2.424567562793638054e+00,3.473606995250944962e+00
1.460000000000000000e+02,2.427374129801549874e+00,3.440118931594489116e+00
1.470000000000000000e+02,2.419802964052618854e+00,3.496162543101695608e+00
1.480000000000000000e+02,2.412794101385413281e+00,3.413452443804603664e+00
1.490000000000000000e+02,2.406221298933708397e+00,3.463104542808013164e+00
1.500000000000000000e+02,2.401545957886607852e+00,3.448507644591323196e+00
1.510000000000000000e+02,2.404603572488013263e+00,3.464039805098162894e+00
1.520000000000000000e+02,2.395514167917416337e+00,3.453612009972330643e+00
1.530000000000000000e+02,2.392967118972196605e+00,3.421880250518814393e+00
1.540000000000000000e+02,2.387206184271569054e+00,3.423759101427383378e+00
1.550000000000000000e+02,2.393983475438558273e+00,3.464327542672569926e+00
1.560000000000000000e+02,2.381138941226725869e+00,3.461756825651376879e+00
1.570000000000000000e+02,2.374711266202680804e+00,3.446314935108460098e+00
1.580000000000000000e+02,2.375130756791633768e+00,3.420070145985917076e+00
1.590000000000000000e+02,2.373380653628647252e+00,3.457891765559904407e+00
1.600000000000000000e+02,2.363896602425130666e+00,3.390532749036527349e+00
1.610000000000000000e+02,2.363140349590086231e+00,3.446262949685053201e+00
1.620000000000000000e+02,2.360353309661931576e+00,3.426561214242051179e+00
1.630000000000000000e+02,2.352565801944184631e+00,3.412259861974300534e+00
1.640000000000000000e+02,2.350632568578319592e+00,3.412212223010743894e+00
1.650000000000000000e+02,2.345274908094603372e+00,3.437294666435330104e+00
1.660000000000000000e+02,2.349095451833492998e+00,3.413840287657744277e+00
1.670000000000000000e+02,2.343202599943672304e+00,3.404948520155532510e+00
1.680000000000000000e+02,2.337526979030018381e+00,3.397932314290991851e+00
1.690000000000000000e+02,2.367289664621810008e+00,3.488251158783878036e+00
1.700000000000000000e+02,2.330398748553579757e+00,3.419356719459037741e+00
1.710000000000000000e+02,2.325738730279919508e+00,3.387042472243056768e+00
1.720000000000000000e+02,2.334516033584832506e+00,3.467991760439364857e+00
1.730000000000000000e+02,2.319828888948131329e+00,3.400365455917797597e+00
1.740000000000000000e+02,2.332015523334359575e+00,3.431969927945590637e+00
1.750000000000000000e+02,2.316486051809106161e+00,3.397388936248964431e+00
1.760000000000000000e+02,2.312604158667587839e+00,3.406581477644611056e+00
1.770000000000000000e+02,2.304893461398567212e+00,3.417033764984378497e+00
1.780000000000000000e+02,2.327413057633914484e+00,3.434024552495542615e+00
1.790000000000000000e+02,2.302671490179774239e+00,3.396302632203163085e+00
1.800000000000000000e+02,2.302297235090722261e+00,3.440728539751793047e+00
1.810000000000000000e+02,2.294435308106501648e+00,3.399537408506092984e+00
1.820000000000000000e+02,2.301282016258868079e+00,3.402190720488530218e+00
1.830000000000000000e+02,2.290737698194717176e+00,3.406652546323366337e+00
1.840000000000000000e+02,2.290322834740857072e+00,3.384906504780356595e+00
1.850000000000000000e+02,2.293638133369146903e+00,3.408126176618745617e+00
1.860000000000000000e+02,2.282609903712037536e+00,3.429674878711904906e+00
1.870000000000000000e+02,2.305656293650877320e+00,3.396973353216480085e+00
1.880000000000000000e+02,2.282740738040850648e+00,3.447508978978001792e+00
1.890000000000000000e+02,2.282440421576792389e+00,3.351386097872393499e+00
1.900000000000000000e+02,2.276811419690447647e+00,3.409336232874034422e+00
1.910000000000000000e+02,2.272671544894167450e+00,3.383310723397881858e+00
1.920000000000000000e+02,2.279925728230339121e+00,3.387060444159278649e+00
1.930000000000000000e+02,2.271073515552671118e+00,3.413310993439592433e+00
1.940000000000000000e+02,2.269818753501582798e+00,3.362169644963399318e+00
1.950000000000000000e+02,2.289663957172047404e+00,3.419323542616413913e+00
1.960000000000000000e+02,2.259586215569835410e+00,3.385456892206463397e+00
1.970000000000000000e+02,2.254836528945248997e+00,3.351567002319640221e+00
1.980000000000000000e+02,2.252254621845910521e+00,3.400959715037665365e+00
1.990000000000000000e+02,2.258781488508641910e+00,3.418269808089120954e+00
2.000000000000000000e+02,2.291750042222638672e+00,3.358640522744620327e+00
2.010000000000000000e+02,2.243849572532954806e+00,3.383596024305225658e+00
2.020000000000000000e+02,2.246646205474348346e+00,3.404487433502155991e+00
2.030000000000000000e+02,2.240086528425338841e+00,3.361869460255111797e+00
2.040000000000000000e+02,2.238299674642981074e+00,3.345723795779328658e+00
2.050000000000000000e+02,2.234968134674197859e+00,3.373078573851883810e+00
2.060000000000000000e+02,2.232589513729676511e+00,3.353669029705550919e+00
2.070000000000000000e+02,2.230692078019449465e+00,3.356624246881072970e+00
2.080000000000000000e+02,2.233282497742334893e+00,3.309648323525825386e+00
2.090000000000000000e+02,2.228435387590833816e+00,3.387588428758715242e+00
2.100000000000000000e+02,2.237045082517664429e+00,3.359588600610233122e+00
2.110000000000000000e+02,2.221782484093676846e+00,3.381825666164110178e+00
2.120000000000000000e+02,2.219748984131271641e+00,3.373032637338833961e+00
2.130000000000000000e+02,2.221258284927130067e+00,3.335068973633626310e+00
2.140000000000000000e+02,2.215999952718491706e+00,3.382402834162415495e+00
2.150000000000000000e+02,2.212834360494756236e+00,3.356236901689062524e+00
2.160000000000000000e+02,2.216195584285766351e+00,3.341426652690751009e+00
2.170000000000000000e+02,2.238061778142216962e+00,3.427339340529332201e+00
2.180000000000000000e+02,2.208405275835498838e+00,3.333193049158232668e+00
2.190000000000000000e+02,2.210045333027975456e+00,3.340907936631866804e+00
2.200000000000000000e+02,2.206196805255011828e+00,3.368910980353978069e+00
2.210000000000000000e+02,2.234532005095806628e+00,3.426576758312410931e+00
2.220000000000000000e+02,2.199286594271876449e+00,3.313274934952311401e+00
2.230000000000000000e+02,2.202071971334085720e+00,3.355334674679630869e+00
2.240000000000000000e+02,2.196496110468265872e+00,3.375076719412662740e+00
2.250000000000000000e+02,2.193205386855010985e+00,3.378934048299233606e+00
2.260000000000000000e+02,2.193454849767951576e+00,3.324451475846451398e+00
2.270000000000000000e+02,2.188092321426458486e+00,3.353466167656740993e+00
2.280000000000000000e+02,2.194128746616327508e+00,3.306238675530317472e+00
2.290000000000000000e+02,2.185244177198042426e+00,3.375267625789569959e+00
2.300000000000000000e+02,2.202765370829553593e+00,3.337819541491877651e+00
2.310000000000000000e+02,2.181042294473489296e+00,3.330480303504788964e+00
2.320000000000000000e+02,2.178267418923119703e+00,3.300295199931772228e+00
2.330000000000000000e+02,2.185133304989717029e+00,3.342339463656831544e+00
2.340000000000000000e+02,2.173951904647991373e+00,3.340662369832335443e+00
2.350000000000000000e+02,2.188686805115936274e+00,3.387056257528223480e+00
2.360000000000000000e+02,2.178826168991296441e+00,3.324134983365330864e+00
2.370000000000000000e+02,2.169571055527533598e+00,3.337413640008600080e+00
2.380000000000000000e+02,2.168492742501715309e+00,3.361512145846250466e+00
2.390000000000000000e+02,2.163433818465119174e+00,3.314043655359798723e+00
2.400000000000000000e+02,2.162577719047706459e+00,3.361466874393772120e+00
2.410000000000000000e+02,2.185920526202407732e+00,3.291425696126445644e+00
2.420000000000000000e+02,2.163156031032306803e+00,3.377349167448971734e+00
2.430000000000000000e+02,2.168885222792741096e+00,3.288815949068599753e+00
2.440000000000000000e+02,2.170972898138004759e+00,3.383528253462812607e+00
2.450000000000000000e+02,2.151286644114777324e+00,3.311558473946318415e+00
2.460000000000000000e+02,2.165806308604822039e+00,3.326766926301603089e+00
2.470000000000000000e+02,2.163480579172791796e+00,3.407655674857436257e+00
2.480000000000000000e+02,2.151329086997560758e+00,3.298003217367157625e+00
2.490000000000000000e+02,2.151675913648001703e+00,3.365373100771996473e+00
2.500000000000000000e+02,2.143433886107428687e+00,3.325572482475848801e+00
2.510000000000000000e+02,2.142144884877233313e+00,3.317550056767493150e+00
2.520000000000000000e+02,2.148241432721502697e+00,3.326722845460665212e+00
2.530000000000000000e+02,2.137266582711488283e+00,3.325897989360173668e+00
2.540000000000000000e+02,2.132971647116996383e+00,3.317243749099474837e+00
2.550000000000000000e+02,2.130368434032606118e+00,3.320497734655891708e+00
2.560000000000000000e+02,2.131062686265416062e+00,3.316397763470081639e+00
2.570000000000000000e+02,2.138658307501111633e+00,3.347948295781804529e+00
2.580000000000000000e+02,2.128606790576438534e+00,3.304599568260770948e+00
2.590000000000000000e+02,2.125964557352451045e+00,3.305738187893615621e+00
2.600000000000000000e+02,2.149007163636056372e+00,3.312821760389372372e+00
2.610000000000000000e+02,2.155522302913780663e+00,3.329339030063373173e+00
2.620000000000000000e+02,2.124917991220493185e+00,3.367898057521777844e+00
2.630000000000000000e+02,2.122808810625652853e+00,3.280441022589430045e+00
2.640000000000000000e+02,2.117922060765485170e+00,3.315387991663912626e+00
2.650000000000000000e+02,2.131581077155742854e+00,3.343900496382630649e+00
2.660000000000000000e+02,2.115411916187080799e+00,3.305556658707226259e+00
2.670000000000000000e+02,2.115703083486295100e+00,3.292362769943168566e+00
2.680000000000000000e+02,2.118653367592002734e+00,3.289870882625678838e+00
2.690000000000000000e+02,2.119521415727235514e+00,3.336311436340397840e+00
2.700000000000000000e+02,2.110688377657658599e+00,3.272557170368488144e+00
2.710000000000000000e+02,2.111629475587749827e+00,3.336300344044970778e+00
2.720000000000000000e+02,2.106794199617691987e+00,3.302289626396999189e+00
2.730000000000000000e+02,2.103814297586101834e+00,3.278897349917846427e+00
2.740000000000000000e+02,2.110031023083342561e+00,3.336207146573492377e+00
2.750000000000000000e+02,2.101472379838444926e+00,3.290434013239046607e+00
2.760000000000000000e+02,2.107894640643170003e+00,3.357206880719323827e+00
2.770000000000000000e+02,2.098412071051218852e+00,3.267715402529777435e+00
2.780000000000000000e+02,2.137212694406233293e+00,3.280506916750583812e+00
2.790000000000000000e+02,2.103034414074279823e+00,3.347662126442790154e+00
2.800000000000000000e+02,2.116921186579293401e+00,3.244369454948586196e+00
2.810000000000000000e+02,2.094402263753282423e+00,3.336325120242824127e+00
2.820000000000000000e+02,2.100412045797096727e+00,3.238567251626932375e+00
2.830000000000000000e+02,2.111388691439051168e+00,3.283852284473788519e+00
2.840000000000000000e+02,2.088919983661136737e+00,3.304720240132345221e+00
2.850000000000000000e+02,2.098606468502038247e+00,3.247753217929945535e+00
2.860000000000000000e+02,2.085099770302873523e+00,3.286047834232542542e+00
2.870000000000000000e+02,2.090399490151675366e+00,3.290105418212489585e+00
2.880000000000000000e+02,2.086233704084748730e+00,3.244158585525678706e+00
2.890000000000000000e+02,2.115103130434900613e+00,3.382626352928339575e+00
2.900000000000000000e+02,2.088932566944945890e+00,3.248887168929534219e+00
2.910000000000000000e+02,2.085223093507557302e+00,3.286956452861740541e+00
2.920000000000000000e+02,2.081647492657493714e+00,3.244356875660663331e+00
2.930000000000000000e+02,2.089054504972986948e+00,3.313263139210612440e+00
2.940000000000000000e+02,2.080072058302609772e+00,3.253577414817877322e+00
2.950000000000000000e+02,2.083876676019224217e+00,3.265608567329278511e+00
2.960000000000000000e+02,2.079911929986709485e+00,3.282610195574956258e+00
2.970000000000000000e+02,2.083168690597904327e+00,3.319173390608877394e+00
2.980000000000000000e+02,2.070893084667333017e+00,3.266936733762772160e+00
2.990000000000000000e+02,2.067726969491338718e+00,3.283644266551338564e+00
3.000000000000000000e+02,2.069014023183062712e+00,3.243358478985896909e+00
3.010000000000000000e+02,2.066281946581024265e+00,3.249748813489145682e+00
3.020000000000000000e+02,2.065130107338206233e+00,3.284381485859528382e+00
3.030000000000000000e+02,2.062765899772260880e+00,3.267339217326013401e+00
3.040000000000000000e+02,2.063592846704773276e+00,3.283482582760637314e+00
3.050000000000000000e+02,2.060316725412313588e+00,3.275219156228327932e+00
3.060000000000000000e+02,2.061154555218979834e+00,3.245765985654184949e+00
3.070000000000000000e+02,2.060117036009851521e+00,3.303620738755904451e+00
3.080000000000000000e+02,2.060025788549588732e+00,3.251937502267480795e+00
3.090000000000000000e+02,2.055164101879938698e+00,3.284742452332205964e+00
3.100000000000000000e+02,2.058127142647833807e+00,3.278835115328986305e+00
3.110000000000000000e+02,2.051375863896955476e+00,3.252786536419419949e+00
3.120000000000000000e+02,2.063638182579281555e+00,3.334592001333139599e+00
3.130000000000000000e+02,2.058190579492793937e+00,3.265660039470160481e+00
3.140000000000000000e+02,2.058442207055190654e+00,3.340700469068559553e+00
3.150000000000000000e+02,2.055937667247498268e+00,3.223386335960051419e+00
3.160000000000000000e+02,2.053865674840672284e+00,3.318764687538294567e+00
3.170000000000000000e+02,2.043995768176555927e+00,3.256324380401202312e+00
3.180000000000000000e+02,2.056473061448798045e+00,3.320672510275760381e+00
3.190000000000000000e+02,2.049298246549359881e+00,3.252214653763352725e+00
3.200000000000000000e+02,2.042735279918001190e+00,3.288549664974335762e+00
3.210000000000000000e+02,2.038353574211773100e+00,3.253357149145199134e+00
3.220000000000000000e+02,2.044781846751038579e+00,3.279395816902749949e+00
3.230000000000000000e+02,2.041838653152006522e+00,3.279844224786149010e+00
3.240000000000000000e+02,2.036947991064597119e+00,3.262120233506405231e+00
3.250000000000000000e+02,2.038500933704522122e+00,3.273771802197627867e+00
3.260000000000000000e+02,2.031560418664722256e+00,3.273035785950848542e+00
3.270000000000000000e+02,2.030105922564876764e+00,3.271524986630134801e+00
3.280000000000000000e+02,2.047539655531873226e+00,3.312652939366214966e+00
3.290000000000000000e+02,2.027405602682228025e+00,3.252933797468964716e+00
3.300000000000000000e+02,2.029661983482987431e+00,3.301724956265304378e+00
3.310000000000000000e+02,2.024556050873921542e+00,3.263484051200433278e+00
3.320000000000000000e+02,2.036817924338888197e+00,3.252102136932728982e+00
3.330000000000000000e+02,2.022206663048965236e+00,3.269367395005569055e+00
3.340000000000000000e+02,2.024753012621864912e+00,3.257621614567245860e+00
3.350000000000000000e+02,2.034472666338679403e+00,3.255341234800065209e+00
3.360000000000000000e+02,2.023694352827534626e+00,3.266658396164623390e+00
3.370000000000000000e+02,2.058699179885551622e+00,3.262249261973503067e+00
3.380000000000000000e+02,2.018445672895966769e+00,3.312050563447944018e+00
3.390000000000000000e+02,2.040499711860435106e+00,3.273066641520094855e+00
3.400000000000000000e+02,2.015126275006760892e+00,3.262515254434149803e+00
3.410000000000000000e+02,2.014221736774655991e+00,3.244492686749296695e+00
3.420000000000000000e+02,2.011178019176178555e+00,3.264155256563751273e+00
3.430000000000000000e+02,2.012668877480142893e+00,3.304316762273911579e+00
3.440000000000000000e+02,2.063056282572671929e+00,3.269753395633947068e+00
3.450000000000000000e+02,2.015423864965394163e+00,3.239849391221593766e+00
3.460000000000000000e+02,2.013476634017453026e+00,3.279385375819465764e+00
3.470000000000000000e+02,2.004651912853584683e+00,3.268338860069916585e+00
3.480000000000000000e+02,2.004378347924644643e+00,3.259546761865167674e+00
3.490000000000000000e+02,2.002223462884692218e+00,3.272860474301458211e+00
3.500000000000000000e+02,2.003437969504976213e+00,3.219998663810998973e+00
3.510000000000000000e+02,1.998564439275734461e+00,3.244311675104953441e+00
3.520000000000000000e+02,1.998676143466480148e+00,3.271271356786647377e+00
3.530000000000000000e+02,1.996787321195346632e+00,3.255825568043535956e+00
3.540000000000000000e+02,2.007165048091651638e+00,3.193587384032830379e+00
3.550000000000000000e+02,1.994232232035982433e+00,3.250549049499990240e+00
3.560000000000000000e+02,1.993810488941790027e+00,3.233878123042776664e+00
3.570000000000000000e+02,1.994695760352811265e+00,3.237544849274150760e+00
3.580000000000000000e+02,2.003196352941089220e+00,3.280322726070294959e+00
3.590000000000000000e+02,1.992044582205267922e+00,3.221273162574869176e+00
3.600000000000000000e+02,1.988501193791876176e+00,3.249007248729931518e+00
3.610000000000000000e+02,1.991799065734865870e+00,3.246478141604056233e+00
3.620000000000000000e+02,1.997993101470387778e+00,3.220046998293723650e+00
3.630000000000000000e+02,1.999361114447323118e+00,3.290152407420028791e+00
3.640000000000000000e+02,1.989821589438897087e+00,3.237611936967985660e+00
3.650000000000000000e+02,1.987121353149952974e+00,3.234808879917597579e+00
3.660000000000000000e+02,1.981778430800667845e+00,3.236151290169201555e+00
3.670000000000000000e+02,1.980025112406651244e+00,3.209850507198255709e+00
3.680000000000000000e+02,1.998965195587538268e+00,3.300300544597509766e+00
3.690000000000000000e+02,1.988694161167783081e+00,3.202745883005623018e+00
3.700000000000000000e+02,1.978548725897728788e+00,3.278617390455327740e+00
3.710000000000000000e+02,1.989824196674921941e+00,3.207647549504002438e+00
3.720000000000000000e+02,1.973487382090012954e+00,3.217665716089802785e+00
3.730000000000000000e+02,1.978042597294237481e+00,3.256595848373240898e+00
3.740000000000000000e+02,1.973605149594777064e+00,3.266126323157098277e+00
3.750000000000000000e+02,2.028297867036484181e+00,3.225357331952933393e+00
3.760000000000000000e+02,1.993173499037723895e+00,3.252887227547359039e+00
3.770000000000000000e+02,1.977421516816634250e+00,3.235539268064208329e+00
3.780000000000000000e+02,1.978109564055412273e+00,3.228783300558493607e+00
3.790000000000000000e+02,1.967266118735287561e+00,3.218719362256026173e+00
3.800000000000000000e+02,1.969790079738190425e+00,3.215733349917127448e+00
3.810000000000000000e+02,1.980947884464390407e+00,3.234621766256976283e+00
3.820000000000000000e+02,1.963230509806220603e+00,3.212195698931544108e+00
3.830000000000000000e+02,1.958739730342972551e+00,3.223625494068250497e+00
3.840000000000000000e+02,1.990815220374556826e+00,3.265699860981380542e+00
3.850000000000000000e+02,1.960296759120252474e+00,3.217720212371450561e+00
3.860000000000000000e+02,1.957872559997849482e+00,3.246584035354686204e+00
3.870000000000000000e+02,1.954999057863721079e+00,3.215509201160795527e+00
