epoch,train_rmse_db,validation_rmse_db
8.000000000000000000e+01,2.951618470398779337e+00,3.768704169069176491e+00
8.100000000000000000e+01,2.936470767078417587e+00,3.818931399527829118e+00
8.200000000000000000e+01,2.926715429344809660e+00,3.771776553506284824e+00
8.300000000000000000e+01,2.911994423743865301e+00,3.759870095248835753e+00
8.400000000000000000e+01,2.902715685852326644e+00,3.811378939409302280e+00
8.500000000000000000e+01,2.888763488124329815e+00,3.770180495696718648e+00
8.600000000000000000e+01,2.878437389445681838e+00,3.735543758936911374e+00
8.700000000000000000e+01,2.869467801049581990e+00,3.775064310364321329e+00
8.800000000000000000e+01,2.855327468605881158e+00,3.719078476431801228e+00
8.900000000000000000e+01,2.843827594500524469e+00,3.734461260879839095e+00
9.000000000000000000e+01,2.838217385913258450e+00,3.685577999587910547e+00
9.100000000000000000e+01,2.824258834813764274e+00,3.727652201674742205e+00
9.200000000000000000e+01,2.812290801994330902e+00,3.682918867837341015e+00
9.300000000000000000e+01,2.801131243277322991e+00,3.720922890298286489e+00
9.400000000000000000e+01,2.794012406882393051e+00,3.651882535645495143e+00
9.500000000000000000e+01,2.780930666803385076e+00,3.669834637432286328e+00
9.600000000000000000e+01,2.769024424285594144e+00,3.652541265153812056e+00
9.700000000000000000e+01,2.760102389061150685e+00,3.642091945940291620e+00
9.800000000000000000e+01,2.750862132960328221e+00,3.631313314984637941e+00
9.900000000000000000e+01,2.745900927909556977e+00,3.612464087367075471e+00
1.000000000000000000e+02,2.730878256605308696e+00,3.592588634153173199e+00
1.010000000000000000e+02,2.724282906930252324e+00,3.628065740608973133e+00
1.020000000000000000e+02,2.721214697512383651e+00,3.570118190110147083e+00
1.030000000000000000e+02,2.720834773329874778e+00,3.596687830294614141e+00
1.040000000000000000e+02,2.713170558868138293e+00,3.554629213097749485e+00
1.050000000000000000e+02,2.691073090030260406e+00,3.577402694193254629e+00
1.060000000000000000e+02,2.682497279134720358e+00,3.572109039717850543e+00
1.070000000000000000e+02,2.674111647354470822e+00,3.533085913192756777e+00
1.080000000000000000e+02,2.668495872187153228e+00,3.551704948110891102e+00
1.090000000000000000e+02,2.661532067255285572e+00,3.520420005048503498e+00
1.100000000000000000e+02,2.653441902890276261e+00,3.524537978352687784e+00
1.110000000000000000e+02,2.657953474282471529e+00,3.539894626749918505e+00
1.120000000000000000e+02,2.640062683023529200e+00,3.512286757506347890e+00
1.130000000000000000e+02,2.634536592994544346e+00,3.507204673568030895e+00
1.140000000000000000e+02,2.625991226856270178e+00,3.488901526717715029e+00
1.150000000000000000e+02,2.622506834397234865e+00,3.486524517841344650e+00
1.160000000000000000e+02,2.612621155629987868e+00,3.468111434274297356e+00
1.170000000000000000e+02,2.621625843785158949e+00,3.454032393770479104e+00
1.180000000000000000e+02,2.632008104233057644e+00,3.527809092271386060e+00
1.190000000000000000e+02,2.603853914672333847e+00,3.432196063361114380e+00
1.200000000000000000e+02,2.587398962258961266e+00,3.456466569657539623e+00
1.210000000000000000e+02,2.580586897360871212e+00,3.452765078649324249e+00
1.220000000000000000e+02,2.577654109423262341e+00,3.457818549256889362e+00
1.230000000000000000e+02,2.576526774040005296e+00,3.413567747860128954e+00
1.240000000000000000e+02,2.570494397274838860e+00,3.468205574789108958e+00
1.250000000000000000e+02,2.560253775412914656e+00,3.421052962323362312e+00
1.260000000000000000e+02,2.553963998214287656e+00,3.439206328049309036e+00
1.270000000000000000e+02,2.549625188461867697e+00,3.425274849448926240e+00
1.280000000000000000e+02,2.546361203936015283e+00,3.410714804226095076e+00
1.290000000000000000e+02,2.546318282499726138e+00,3.454619924080256865e+00
1.300000000000000000e+02,2.535365423519603478e+00,3.437249588126978228e+00
1.310000000000000000e+02,2.531622973520520681e+00,3.427749022153288472e+00
1.320000000000000000e+02,2.529133955875560780e+00,3.439741692496643743e+00
1.330000000000000000e+02,2.527296580838438445e+00,3.397389852470920957e+00
1.340000000000000000e+02,2.520772008514956752e+00,3.445563579180102476e+00
1.350000000000000000e+02,2.515930058704142880e+00,3.409193394324673054e+00
1.360000000000000000e+02,2.508654988163183663e+00,3.433442362456489594e+00
1.370000000000000000e+02,2.504343054239829502e+00,3.394670639493832631e+00
1.380000000000000000e+02,2.500137814236414346e+00,3.412477979117852556e+00
1.390000000000000000e+02,2.499713497468056378e+00,3.419624145423188821e+00
1.400000000000000000e+02,2.491609987567531714e+00,3.409805691289911955e+00
1.410000000000000000e+02,2.487311471623979919e+00,3.399225566880136551e+00
1.420000000000000000e+02,2.484046781333220988e+00,3.407392587747920309e+00
1.430000000000000000e+02,2.486430568175808098e+00,3.402143855472139045e+00
1.440000000000000000e+02,2.480341660104968149e+00,3.417331330543160295e+00
1.450000000000000000e+02,2.476144126722579220e+00,3.407802637517482580e+00
1.460000000000000000e+02,2.479286421345555880e+00,3.399782283330115895e+00
1.470000000000000000e+02,2.468456755277872450e+00,3.390525200412901619e+00
1.480000000000000000e+02,2.466867784398248720e+00,3.379741662491868581e+00
1.490000000000000000e+02,2.461398005243661924e+00,3.393769050382501540e+00
1.500000000000000000e+02,2.455374217596464348e+00,3.378767609323348964e+00
1.510000000000000000e+02,2.452672456543736335e+00,3.370615371093496737e+00
1.520000000000000000e+02,2.452381526250554611e+00,3.373456706019823503e+00
1.530000000000000000e+02,2.446318288379085271e+00,3.388078969203706325e+00
1.540000000000000000e+02,2.443988212162336193e+00,3.354711507884971411e+00
1.550000000000000000e+02,2.440079254779634166e+00,3.369529365548697086e+00
1.560000000000000000e+02,2.436880159330303108e+00,3.354211550623011462e+00
1.570000000000000000e+02,2.436391308850081039e+00,3.386525023960819336e+00
1.580000000000000000e+02,2.431650304485030389e+00,3.374725722721767962e+00
1.590000000000000000e+02,2.424580543832540958e+00,3.354646143403131830e+00
1.600000000000000000e+02,2.422546523039148081e+00,3.369425693347027018e+00
1.610000000000000000e+02,2.418861872613933706e+00,3.347847777714437978e+00
1.620000000000000000e+02,2.422944813486068050e+00,3.355645029387808620e+00
1.630000000000000000e+02,2.410354135242321227e+00,3.364428503345373134e+00
1.640000000000000000e+02,2.410783993963693916e+00,3.346689484379263835e+00
1.650000000000000000e+02,2.413647141406862318e+00,3.373467676141458593e+00
1.660000000000000000e+02,2.412105085823309736e+00,3.348385147574240772e+00
1.670000000000000000e+02,2.399513022944962159e+00,3.327003434990661201e+00
1.680000000000000000e+02,2.395194490937244236e+00,3.358784584396187878e+00
1.690000000000000000e+02,2.392142705709694450e+00,3.338795906985839945e+00
1.700000000000000000e+02,2.387937073082375239e+00,3.337308659239113684e+00
1.710000000000000000e+02,2.388923935847890423e+00,3.330335017483696536e+00
1.720000000000000000e+02,2.383448327091108432e+00,3.324554677925230184e+00
1.730000000000000000e+02,2.379173684683060230e+00,3.348823698119867576e+00
1.740000000000000000e+02,2.402741430323408700e+00,3.319264982379597662e+00
1.750000000000000000e+02,2.379806835908774509e+00,3.357740280649482933e+00
1.760000000000000000e+02,2.367143705585480706e+00,3.322727256755002134e+00
1.770000000000000000e+02,2.365467161180380806e+00,3.310801294464080335e+00
1.780000000000000000e+02,2.360609283661149416e+00,3.329717247460674656e+00
1.790000000000000000e+02,2.356046747777068351e+00,3.311215262985367502e+00
1.800000000000000000e+02,2.353760657189024830e+00,3.332235177876484489e+00
1.810000000000000000e+02,2.346866402758077896e+00,3.305944920232559703e+00
1.820000000000000000e+02,2.348201582217072314e+00,3.292702799057099394e+00
1.830000000000000000e+02,2.353889667323269652e+00,3.341150586936212807e+00
1.840000000000000000e+02,2.338394830378752509e+00,3.286829130893490269e+00
1.850000000000000000e+02,2.330371366110348674e+00,3.278581840011284054e+00
1.860000000000000000e+02,2.327440549182826057e+00,3.289103873406096223e+00
1.870000000000000000e+02,2.333280343566552339e+00,3.254330478953269434e+00
1.880000000000000000e+02,2.331661404985302610e+00,3.318909542166049054e+00
1.890000000000000000e+02,2.318471925148459345e+00,3.289532137890359476e+00
1.900000000000000000e+02,2.313113488403004236e+00,3.277673854398623909e+00
1.910000000000000000e+02,2.309281117009366113e+00,3.279626988735904636e+00
1.920000000000000000e+02,2.304610739016427434e+00,3.271549619077122273e+00
1.930000000000000000e+02,2.300940754694435153e+00,3.255769797432078061e+00
1.940000000000000000e+02,2.297476651922908175e+00,3.276024255845368938e+00
1.950000000000000000e+02,2.297495996253478889e+00,3.266605351581225669e+00
1.960000000000000000e+02,2.288536893674111283e+00,3.273575822076363995e+00
1.970000000000000000e+02,2.291201018272163825e+00,3.286937723162584035e+00
1.980000000000000000e+02,2.279704995451871330e+00,3.271208977113648331e+00
1.990000000000000000e+02,2.277665961432435715e+00,3.269223095866553574e+00
2.000000000000000000e+02,2.273057220601686357e+00,3.288450381342051809e+00
2.010000000000000000e+02,2.268916364629375515e+00,3.277491403983264995e+00
2.020000000000000000e+02,2.266668662550382241e+00,3.260202758850317295e+00
2.030000000000000000e+02,2.262423398945073938e+00,3.257105586240189865e+00
2.040000000000000000e+02,2.258768703029822689e+00,3.286003628169071433e+00
2.050000000000000000e+02,2.271417132680972450e+00,3.258564270074302271e+00
2.060000000000000000e+02,2.249776444044267354e+00,3.268241078973542102e+00
2.070000000000000000e+02,2.247429270033095783e+00,3.252193065297084296e+00
2.080000000000000000e+02,2.239852682038117493e+00,3.248992771258785162e+00
2.090000000000000000e+02,2.234309806288661715e+00,3.256253854501703238e+00
2.100000000000000000e+02,2.233654845230706343e+00,3.285022521506650417e+00
2.110000000000000000e+02,2.227474233515306601e+00,3.249069841759846700e+00
2.120000000000000000e+02,2.236541703231196720e+00,3.276199926039711663e+00
2.130000000000000000e+02,2.224347828262457583e+00,3.229002136304270465e+00
2.140000000000000000e+02,2.217868710958264877e+00,3.263227676630285679e+00
2.150000000000000000e+02,2.212598259125937439e+00,3.240691346773279413e+00
2.160000000000000000e+02,2.216174828025782251e+00,3.251717550962119674e+00
2.170000000000000000e+02,2.207453653559852125e+00,3.240440960435276629e+00
2.180000000000000000e+02,2.203973646066285319e+00,3.253533618005099992e+00
2.190000000000000000e+02,2.201270729210797139e+00,3.270619060339194473e+00
2.200000000000000000e+02,2.215103978255144934e+00,3.288572802678303209e+00
2.210000000000000000e+02,2.196193528267612827e+00,3.276828313270157000e+00
2.220000000000000000e+02,2.191974845147075968e+00,3.255108550742055407e+00
2.230000000000000000e+02,2.193441841183238594e+00,3.272452539842777064e+00
2.240000000000000000e+02,2.212938921671720571e+00,3.306640454527480344e+00
2.250000000000000000e+02,2.192457064435994862e+00,3.255699047053140394e+00
2.260000000000000000e+02,2.178478505013469402e+00,3.265506785666549838e+00
2.270000000000000000e+02,2.183218546362676538e+00,3.233981327926153337e+00
2.280000000000000000e+02,2.176070401158705536e+00,3.272474840164633303e+00
2.290000000000000000e+02,2.176123962954163105e+00,3.211110615745987662e+00
2.300000000000000000e+02,2.176235373623112146e+00,3.280773642792730982e+00
2.310000000000000000e+02,2.183679971120764396e+00,3.267751706238558818e+00
2.320000000000000000e+02,2.163910410607846835e+00,3.252510071677314318e+00
2.330000000000000000e+02,2.160979741008437038e+00,3.227520876092793145e+00
2.340000000000000000e+02,2.165949547835516409e+00,3.260918019649811317e+00
2.350000000000000000e+02,2.155148733249110826e+00,3.235808845679867485e+00
2.360000000000000000e+02,2.155633895896079011e+00,3.238595018186949837e+00
2.370000000000000000e+02,2.155425145727986269e+00,3.206846314475174875e+00
2.380000000000000000e+02,2.152080219637431568e+00,3.274565428147692803e+00
2.390000000000000000e+02,2.147270878659876647e+00,3.220098124645848880e+00
2.400000000000000000e+02,2.145744674139413277e+00,3.248500392381330037e+00
2.410000000000000000e+02,2.145460163198435133e+00,3.246554739139500878e+00
2.420000000000000000e+02,2.147568033630494089e+00,3.246701324099284580e+00
2.430000000000000000e+02,2.139976480361062805e+00,3.258182463763136916e+00
2.440000000000000000e+02,2.135823671157491610e+00,3.218419553142795042e+00
2.450000000000000000e+02,2.145714451680233559e+00,3.224763531972548503e+00
2.460000000000000000e+02,2.137233570217244250e+00,3.245029585918051129e+00
2.470000000000000000e+02,2.131744381899163709e+00,3.265403200238556458e+00
2.480000000000000000e+02,2.128430245418751809e+00,3.215667096441096273e+00
2.490000000000000000e+02,2.125728651024317184e+00,3.257694021878791535e+00
2.500000000000000000e+02,2.146011661001667736e+00,3.230229719476588990e+00
2.510000000000000000e+02,2.118456891443021295e+00,3.221608563591210839e+00
2.520000000000000000e+02,2.118281704569981105e+00,3.234958669967681555e+00
2.530000000000000000e+02,2.114161861038680534e+00,3.242587827329491024e+00
2.540000000000000000e+02,2.111171143100569303e+00,3.233475218152086494e+00
2.550000000000000000e+02,2.109361576188989673e+00,3.243439735481977948e+00
2.560000000000000000e+02,2.124072420955727125e+00,3.251145480269488797e+00
2.570000000000000000e+02,2.107924995152296255e+00,3.223761642104535863e+00
2.580000000000000000e+02,2.130283199264228600e+00,3.218738059103570137e+00
2.590000000000000000e+02,2.105894135193161265e+00,3.202426866501418168e+00
2.600000000000000000e+02,2.104487399068357689e+00,3.251311644308537474e+00
2.610000000000000000e+02,2.097688629067560040e+00,3.231175656505916205e+00
2.620000000000000000e+02,2.099666643665140331e+00,3.211790289448150926e+00
2.630000000000000000e+02,2.095245199181974272e+00,3.209325504538539153e+00
2.640000000000000000e+02,2.094007302265264325e+00,3.227885522441109156e+00
2.650000000000000000e+02,2.095237523403956637e+00,3.215070323416861164e+00
2.660000000000000000e+02,2.088219422207296727e+00,3.213173854945493346e+00
2.670000000000000000e+02,2.089492363595662372e+00,3.225964102540823220e+00
2.680000000000000000e+02,2.082948942094836831e+00,3.193628862305483374e+00
2.690000000000000000e+02,2.081375739110061573e+00,3.222754396784108799e+00
2.700000000000000000e+02,2.087213501474063815e+00,3.204132382454850880e+00
2.710000000000000000e+02,2.098184688061770498e+00,3.278731740011411322e+00
2.720000000000000000e+02,2.076695945430623080e+00,3.186585538127083783e+00
2.730000000000000000e+02,2.075479397039821539e+00,3.216166437635827435e+00
2.740000000000000000e+02,2.075989676160475472e+00,3.188235416542745337e+00
2.750000000000000000e+02,2.072434442802679300e+00,3.222241908181711523e+00
2.760000000000000000e+02,2.073219164164635586e+00,3.179896217676854597e+00
2.770000000000000000e+02,2.070517525724319352e+00,3.216768275726594517e+00
2.780000000000000000e+02,2.069521384170676104e+00,3.176641489128991136e+00
2.790000000000000000e+02,2.062198344923859228e+00,3.225444725104473775e+00
2.800000000000000000e+02,2.065404751938163308e+00,3.165110760738754525e+00
2.810000000000000000e+02,2.085841589934041007e+00,3.253628652088405904e+00
2.820000000000000000e+02,2.056704131053704643e+00,3.186604423514260098e+00
2.830000000000000000e+02,2.056152733162809554e+00,3.194283346291803660e+00
2.840000000000000000e+02,2.062555464058192012e+00,3.184102220095061941e+00
2.850000000000000000e+02,2.060329735189409650e+00,3.161809308953946740e+00
2.860000000000000000e+02,2.055118158334289902e+00,3.236477455156884009e+00
2.870000000000000000e+02,2.048035280007729053e+00,3.167256163917022249e+00
2.880000000000000000e+02,2.044710466747893918e+00,3.159623756338344247e+00
2.890000000000000000e+02,2.041734731100718570e+00,3.185707895384022770e+00
2.900000000000000000e+02,2.042971881742209561e+00,3.215445847264569945e+00
2.910000000000000000e+02,2.038659479604254532e+00,3.202727956719076285e+00
2.920000000000000000e+02,2.074111896940208588e+00,3.166146831159760033e+00
2.930000000000000000e+02,2.037607705588813989e+00,3.203289995250725664e+00
2.940000000000000000e+02,2.040985268538651365e+00,3.171000691629171531e+00
2.950000000000000000e+02,2.051860532423884109e+00,3.211459247844689280e+00
2.960000000000000000e+02,2.029184455288733702e+00,3.185695084460427928e+00
2.970000000000000000e+02,2.026948786710277783e+00,3.181190914379114609e+00
2.980000000000000000e+02,2.027841422623767542e+00,3.181235163553076006e+00
2.990000000000000000e+02,2.026265375254228118e+00,3.163549185938172581e+00
3.000000000000000000e+02,2.021748672372164268e+00,3.161471392798884228e+00
3.010000000000000000e+02,2.059951914599980505e+00,3.246947819058804807e+00
3.020000000000000000e+02,2.044676382763134903e+00,3.166670800945851738e+00
3.030000000000000000e+02,2.027121714967277999e+00,3.202275554739904440e+00
3.040000000000000000e+02,2.031322317406199840e+00,3.190348791153545527e+00
3.050000000000000000e+02,2.013433518332517380e+00,3.178600340765186605e+00
3.060000000000000000e+02,2.014378072895010696e+00,3.156208190848552864e+00
3.070000000000000000e+02,2.013122233482349532e+00,3.203001807601013162e+00
3.080000000000000000e+02,2.007231904789032573e+00,3.188507041052452529e+00
3.090000000000000000e+02,2.005021351736141710e+00,3.178928493861648441e+00
3.100000000000000000e+02,2.010349124347834859e+00,3.184861938105069790e+00
3.110000000000000000e+02,2.004963736517115791e+00,3.186367479773870137e+00
3.120000000000000000e+02,2.004915262550405863e+00,3.195515175339433522e+00
3.130000000000000000e+02,1.998729008261764806e+00,3.176543934027086458e+00
3.140000000000000000e+02,1.998131667191043181e+00,3.168247539475253394e+00
3.150000000000000000e+02,2.001450305577028743e+00,3.180500678048072238e+00
3.160000000000000000e+02,2.002395590123391411e+00,3.159198791615533075e+00
3.170000000000000000e+02,1.995546929140231462e+00,3.197314595645560420e+00
3.180000000000000000e+02,1.993849692348261593e+00,3.148458485716384203e+00
3.190000000000000000e+02,1.995147913143037410e+00,3.166639127102488960e+00
3.200000000000000000e+02,1.985090259141442992e+00,3.172602096151476925e+00
3.210000000000000000e+02,1.987571922803788027e+00,3.167881268896236335e+00
3.220000000000000000e+02,1.993060532009491403e+00,3.216672582719605433e+00
3.230000000000000000e+02,1.995985633310935814e+00,3.126506039756876465e+00
3.240000000000000000e+02,1.980457475216373275e+00,3.177912044932159397e+00
3.250000000000000000e+02,1.979101997477777264e+00,3.189262673301705320e+00
3.260000000000000000e+02,1.979256564277037667e+00,3.165905734424423468e+00
3.270000000000000000e+02,1.981317902867425040e+00,3.170100187054718521e+00
3.280000000000000000e+02,1.977765614075568390e+00,3.138489618822950078e+00
3.290000000000000000e+02,1.975400584272651860e+00,3.212487260626815555e+00
3.300000000000000000e+02,1.981724852040301466e+00,3.134752484936592420e+00
3.310000000000000000e+02,1.969209866582417368e+00,3.166859745222739608e+00
3.320000000000000000e+02,1.973301954126085889e+00,3.129675432917095712e+00
3.330000000000000000e+02,1.966434015916242339e+00,3.198460373177315130e+00
3.340000000000000000e+02,1.979763256023310936e+00,3.206437208416926143e+00
3.350000000000000000e+02,1.961966346534817829e+00,3.172149758955565613e+00
3.360000000000000000e+02,1.959204418016398330e+00,3.160568282581861066e+00
3.370000000000000000e+02,1.953756122270081885e+00,3.148236358378063482e+00
3.380000000000000000e+02,1.973646243893005359e+00,3.143266473025590813e+00
3.390000000000000000e+02,1.958634489405791657e+00,3.184567304157634560e+00
3.400000000000000000e+02,1.952600164942512206e+00,3.170456165100923318e+00
3.410000000000000000e+02,1.963862682537854232e+00,3.223511872038173465e+00
3.420000000000000000e+02,1.949972633624265095e+00,3.124820469857076954e+00
3.430000000000000000e+02,1.948171784042454835e+00,3.172938717889427718e+00
3.440000000000000000e+02,1.951692875458354681e+00,3.182292503127154060e+00
3.450000000000000000e+02,1.964084132649204895e+00,3.136365119394490364e+00
3.460000000000000000e+02,1.962966941634070039e+00,3.214869689005118492e+00
3.470000000000000000e+02,1.949625316367554095e+00,3.122096385556063947e+00
3.480000000000000000e+02,1.943209218239491776e+00,3.125384013658124349e+00
3.490000000000000000e+02,1.965896355689873864e+00,3.210864816521513454e+00
3.500000000000000000e+02,1.941894441560876094e+00,3.144967670494954515e+00
3.510000000000000000e+02,1.993011768533454076e+00,3.141821960116323531e+00
3.520000000000000000e+02,1.939104548455941490e+00,3.140550569539057868e+00
3.530000000000000000e+02,1.933459736994938005e+00,3.166811691099899573e+00
3.540000000000000000e+02,1.943112035876889410e+00,3.128365939056767520e+00
3.550000000000000000e+02,1.944389524765751887e+00,3.105872642245954829e+00
3.560000000000000000e+02,1.931389492267758357e+00,3.161533749743690613e+00
3.570000000000000000e+02,1.931721915393428857e+00,3.149326960845424406e+00
3.580000000000000000e+02,1.961990144679101489e+00,3.127485339740842640e+00
3.590000000000000000e+02,1.930945963443258417e+00,3.129783842006674366e+00
3.600000000000000000e+02,1.930348341348403940e+00,3.186121725645564506e+00
3.610000000000000000e+02,1.924330370099216703e+00,3.162960293884710783e+00
3.620000000000000000e+02,1.943161962587836689e+00,3.104128180943709570e+00
3.630000000000000000e+02,1.920160127637730030e+00,3.184430566500490389e+00
3.640000000000000000e+02,1.916092272954568854e+00,3.125654460888135144e+00
3.650000000000000000e+02,1.913284459819017735e+00,3.164226177935162809e+00
3.660000000000000000e+02,1.913476607623124437e+00,3.109419694919660859e+00
3.670000000000000000e+02,1.909355750368456617e+00,3.157752585639474141e+00
3.680000000000000000e+02,1.919216147892629509e+00,3.166053431567283027e+00
3.690000000000000000e+02,1.913468925696459655e+00,3.143486420972159134e+00
3.700000000000000000e+02,1.909454469638210750e+00,3.155814329792458572e+00
3.710000000000000000e+02,1.907160055752525230e+00,3.105739678423387495e+00
3.720000000000000000e+02,1.898196010596101324e+00,3.136298953722366889e+00
3.730000000000000000e+02,1.895461042766486637e+00,3.131494793808389687e+00
3.740000000000000000e+02,1.897391036414131982e+00,3.173025919769278058e+00
3.750000000000000000e+02,1.901626217188427059e+00,3.117961814954387290e+00
3.760000000000000000e+02,1.901065043099914753e+00,3.181079799489417326e+00
3.770000000000000000e+02,1.903323465686710625e+00,3.112193882582665161e+00
3.780000000000000000e+02,1.889899628088857808e+00,3.132648525935859407e+00
3.790000000000000000e+02,1.889175610097193481e+00,3.138914632640648961e+00
3.800000000000000000e+02,1.892601880893113986e+00,3.111505680732389756e+00
3.810000000000000000e+02,1.889567443430198113e+00,3.125841901171111381e+00
3.820000000000000000e+02,1.879305008956847933e+00,3.123128120908801097e+00
3.830000000000000000e+02,1.887818530238335901e+00,3.134827950901828864e+00
3.840000000000000000e+02,1.889792932715638640e+00,3.104403376595980646e+00
3.850000000000000000e+02,1.911391414129977706e+00,3.210452344254806967e+00
3.860000000000000000e+02,1.900553748433693180e+00,3.094711482725869267e+00
3.870000000000000000e+02,1.879051388217280349e+00,3.108185791831521883e+00
