epoch,train_rmse_db,validation_rmse_db
1.000000000000000000e+00,6.809267034125346285e+00,7.212491380000662033e+00
2.000000000000000000e+00,6.650740597163331103e+00,6.967223574158062149e+00
3.000000000000000000e+00,6.490315177332250940e+00,6.764536531758693627e+00
4.000000000000000000e+00,6.291045753536676166e+00,6.542181750780049043e+00
5.000000000000000000e+00,6.056089716510374643e+00,6.339081330877633036e+00
6.000000000000000000e+00,5.805801444041016168e+00,6.147117667923771123e+00
7.000000000000000000e+00,5.524048386439331715e+00,5.940578294977397533e+00
8.000000000000000000e+00,5.254485878531276910e+00,5.761570016212453460e+00
9.000000000000000000e+00,5.010250318714240869e+00,5.641259130726200333e+00
1.000000000000000000e+01,4.820760213707018238e+00,5.603596817856979051e+00
1.100000000000000000e+01,4.669561383204889893e+00,5.578670815587952525e+00
1.200000000000000000e+01,4.573167117798900172e+00,5.535753634660220968e+00
1.300000000000000000e+01,4.499225734597213311e+00,5.504196544008545189e+00
1.400000000000000000e+01,4.442872654470519045e+00,5.452251099536716161e+00
1.500000000000000000e+01,4.395378209733152630e+00,5.374547984497418440e+00
1.600000000000000000e+01,4.352067689747402213e+00,5.331430152501419606e+00
1.700000000000000000e+01,4.310366633675193349e+00,5.257900684803792579e+00
1.800000000000000000e+01,4.273093977890175310e+00,5.215083546002884596e+00
1.900000000000000000e+01,4.240641363181886447e+00,5.127478539700184079e+00
2.000000000000000000e+01,4.207408296297988848e+00,5.074887898595489055e+00
2.100000000000000000e+01,4.172165174424142364e+00,5.006936287513992667e+00
2.200000000000000000e+01,4.139629659155705355e+00,4.957747487054517954e+00
2.300000000000000000e+01,4.108259068488052002e+00,4.923344549197993913e+00
2.400000000000000000e+01,4.077294189950538161e+00,4.846604725152514170e+00
2.500000000000000000e+01,4.046480406569989974e+00,4.807071174783652090e+00
2.600000000000000000e+01,4.018553701487059371e+00,4.742826540100311128e+00
2.700000000000000000e+01,3.989590048596374228e+00,4.708165603934985732e+00
2.800000000000000000e+01,3.958324575658398459e+00,4.659342075944410411e+00
2.900000000000000000e+01,3.928060318474911217e+00,4.600155736775531246e+00
3.000000000000000000e+01,3.899004039652401055e+00,4.571348794435709628e+00
3.100000000000000000e+01,3.870543013369848850e+00,4.578469092741493718e+00
3.200000000000000000e+01,3.841101183615996284e+00,4.519644763632063800e+00
3.300000000000000000e+01,3.813250724926931401e+00,4.463504852554076585e+00
3.400000000000000000e+01,3.785594266576341571e+00,4.435243988782113789e+00
3.500000000000000000e+01,3.758795707128402164e+00,4.399980294279985493e+00
3.600000000000000000e+01,3.732438954760084471e+00,4.375143497747983723e+00
3.700000000000000000e+01,3.707032244605264815e+00,4.333608630103029213e+00
3.800000000000000000e+01,3.681286539924033985e+00,4.340637167744739955e+00
3.900000000000000000e+01,3.657121434465439247e+00,4.304887433526872087e+00
4.000000000000000000e+01,3.632604219628390751e+00,4.289073790082488458e+00
4.100000000000000000e+01,3.609111197872655108e+00,4.234742991166681847e+00
4.200000000000000000e+01,3.583437576915951883e+00,4.218276486706107775e+00
4.300000000000000000e+01,3.557986784473412545e+00,4.213060574695351335e+00
4.400000000000000000e+01,3.533843128245035548e+00,4.183703488677149807e+00
4.500000000000000000e+01,3.507861189917468092e+00,4.143282821129854021e+00
4.600000000000000000e+01,3.482206056965079899e+00,4.146177741192353494e+00
4.700000000000000000e+01,3.458376434391555510e+00,4.093817481886047105e+00
4.800000000000000000e+01,3.433671422703573839e+00,4.071755839722387194e+00
4.900000000000000000e+01,3.407001979603010433e+00,4.066356923109602839e+00
5.000000000000000000e+01,3.381049033653011460e+00,4.027286495415923540e+00
5.100000000000000000e+01,3.357983259592925318e+00,4.005490480190501579e+00
5.200000000000000000e+01,3.330006101409056729e+00,4.003007922212836966e+00
5.300000000000000000e+01,3.305694140517090318e+00,3.960117125090848234e+00
5.400000000000000000e+01,3.282262271658576758e+00,3.924343941203199293e+00
5.500000000000000000e+01,3.254527936798323307e+00,3.895792825382391911e+00
5.600000000000000000e+01,3.227460972855866750e+00,3.894604255464654496e+00
5.700000000000000000e+01,3.200784303228393579e+00,3.853234701762254133e+00
5.800000000000000000e+01,3.175983042938663736e+00,3.815760480001709531e+00
5.900000000000000000e+01,3.149425468825116869e+00,3.807880758356732898e+00
6.000000000000000000e+01,3.127780374762088478e+00,3.774249008455358823e+00
6.100000000000000000e+01,3.106388964528226104e+00,3.784916293818163524e+00
6.200000000000000000e+01,3.080476943535556345e+00,3.729667830001285989e+00
6.300000000000000000e+01,3.058684176147360656e+00,3.752877664591804940e+00
6.400000000000000000e+01,3.036126770635272365e+00,3.700459845689128890e+00
6.500000000000000000e+01,3.012432804742492198e+00,3.692537705826825167e+00
6.600000000000000000e+01,2.994980586134611489e+00,3.704820024209546148e+00
6.700000000000000000e+01,2.973114401676466123e+00,3.641840666226547896e+00
6.800000000000000000e+01,2.954018807726052742e+00,3.648319586953225890e+00
6.900000000000000000e+01,2.933949863243990208e+00,3.620568509333287555e+00
7.000000000000000000e+01,2.915934622148412370e+00,3.611159470355147505e+00
7.100000000000000000e+01,2.898448956798520104e+00,3.634271546344097548e+00
7.200000000000000000e+01,2.882646152997923927e+00,3.564098794414335192e+00
7.300000000000000000e+01,2.865316208817417554e+00,3.584002349704699775e+00
7.400000000000000000e+01,2.849979830783242019e+00,3.606240319230369362e+00
