epoch,train_rmse_db,validation_rmse_db
1.360000000000000000e+02,1.878732381164736731e+00,3.067904935195500560e+00
1.370000000000000000e+02,1.857204109453281404e+00,2.918607605312255604e+00
1.380000000000000000e+02,1.862928116792281985e+00,2.873272160006997478e+00
1.390000000000000000e+02,1.859279200882539396e+00,3.007570278831785071e+00
1.400000000000000000e+02,1.851341352146577579e+00,2.986523077255538006e+00
1.410000000000000000e+02,1.854974372365842950e+00,2.943476310940954299e+00
1.420000000000000000e+02,1.833098719636780505e+00,2.944458458621875607e+00
1.430000000000000000e+02,1.847444352456418581e+00,2.931560464776858499e+00
1.440000000000000000e+02,1.831192851601142202e+00,2.938209181568365302e+00
1.450000000000000000e+02,1.822092539962455016e+00,2.906140339663092931e+00
1.460000000000000000e+02,1.840877100485071249e+00,2.923734619274538815e+00
1.470000000000000000e+02,1.819937897092607670e+00,2.939251336656218960e+00
1.480000000000000000e+02,1.810025071001417629e+00,2.874195869332210940e+00
1.490000000000000000e+02,1.808139928967282151e+00,2.964260017166727934e+00
1.500000000000000000e+02,1.796915158506810162e+00,2.918338592059938730e+00
1.510000000000000000e+02,1.801779173330484651e+00,2.955286417091439688e+00
1.520000000000000000e+02,1.788045447848943592e+00,2.937951263219323206e+00
1.530000000000000000e+02,1.794637978996355576e+00,2.918176224044365608e+00
1.540000000000000000e+02,1.832018323009700245e+00,2.913634436645633041e+00
1.550000000000000000e+02,1.811010019864418119e+00,2.894980558479767652e+00
1.560000000000000000e+02,1.812252858232699326e+00,3.000794824548633777e+00
1.570000000000000000e+02,1.764230789430219382e+00,2.917621260180864873e+00
1.580000000000000000e+02,1.818060750812606097e+00,2.964471779314547639e+00
1.590000000000000000e+02,1.765385684244795916e+00,2.888173174480292538e+00
1.600000000000000000e+02,1.758767965925521981e+00,2.940470500924054154e+00
1.610000000000000000e+02,1.753417917282057870e+00,2.859217052663665548e+00
1.620000000000000000e+02,1.742279209342085800e+00,2.882023144753704358e+00
1.630000000000000000e+02,1.738247440075779915e+00,2.875506846320514676e+00
1.640000000000000000e+02,1.746645953733481971e+00,2.849956773024878931e+00
1.650000000000000000e+02,1.729829944300222078e+00,2.838644104295409143e+00
1.660000000000000000e+02,1.721965715079739390e+00,2.861934307977963776e+00
1.670000000000000000e+02,1.759512818465816641e+00,2.826772459904764112e+00
1.680000000000000000e+02,1.733920183560815120e+00,2.947071654906116667e+00
1.690000000000000000e+02,1.721705389500703509e+00,2.916191048305609268e+00
1.700000000000000000e+02,1.731826893935480172e+00,2.784427227075712441e+00
1.710000000000000000e+02,1.762173015529284958e+00,2.784813006452790951e+00
1.720000000000000000e+02,1.745207770947996062e+00,2.946361201105358596e+00
1.730000000000000000e+02,1.735340117370482771e+00,2.768199934417985286e+00
1.740000000000000000e+02,1.704296074426125074e+00,2.914307059372304387e+00
1.750000000000000000e+02,1.695641213631337685e+00,2.840431432783136145e+00
1.760000000000000000e+02,1.700368141268097988e+00,2.867164234180690219e+00
1.770000000000000000e+02,1.689188893285345161e+00,2.924011297661749165e+00
1.780000000000000000e+02,1.685415988075925409e+00,2.842809342321019006e+00
1.790000000000000000e+02,1.700839618380786566e+00,2.916591061296761378e+00
1.800000000000000000e+02,1.684748978143884912e+00,2.881802683732129555e+00
1.810000000000000000e+02,1.681095829412735831e+00,2.907126535101685505e+00
1.820000000000000000e+02,1.687765686195861425e+00,2.826752638738795564e+00
1.830000000000000000e+02,1.717865333525429472e+00,2.934516118068680512e+00
1.840000000000000000e+02,1.784697416376041179e+00,2.840680672925914863e+00
1.850000000000000000e+02,1.691178614396951163e+00,2.902543983660802240e+00
1.860000000000000000e+02,1.679951494364891884e+00,2.937648936667684119e+00
1.870000000000000000e+02,1.659959486059549905e+00,2.873786344688175287e+00
1.880000000000000000e+02,1.668689306120680671e+00,2.883859504613340174e+00
1.890000000000000000e+02,1.678871891401188643e+00,2.925797898479124193e+00
1.900000000000000000e+02,1.726042329416549448e+00,2.934219213314752661e+00
1.910000000000000000e+02,1.697498784708730168e+00,2.864928110869882971e+00
1.920000000000000000e+02,1.663904446919125979e+00,2.919973501929869819e+00
1.930000000000000000e+02,1.730880610834151234e+00,2.742195827454536161e+00
1.940000000000000000e+02,1.694395918119559141e+00,2.866116019714972207e+00
1.950000000000000000e+02,1.670618355567176083e+00,2.928579271693800390e+00
1.960000000000000000e+02,1.657354606899669625e+00,2.850841086474000363e+00
1.970000000000000000e+02,1.653821899851809940e+00,2.966582973277553048e+00
1.980000000000000000e+02,1.649884747020613052e+00,2.791306845226827260e+00
1.990000000000000000e+02,1.638926353575757666e+00,2.925020082596466064e+00
2.000000000000000000e+02,1.663379252621344451e+00,2.694129154003050086e+00
2.010000000000000000e+02,1.627270504063691448e+00,2.975767869183424175e+00
2.020000000000000000e+02,1.622618067864754821e+00,2.825649286004861871e+00
2.030000000000000000e+02,1.648589102267686402e+00,2.716475895000997287e+00
2.040000000000000000e+02,1.626064681267099798e+00,2.880167481407931440e+00
2.050000000000000000e+02,1.610833751047939577e+00,2.909400244459941831e+00
2.060000000000000000e+02,1.603129882745095047e+00,2.852926654532025541e+00
2.070000000000000000e+02,1.604652460394119018e+00,2.786661918938590166e+00
2.080000000000000000e+02,1.740282627342273125e+00,2.975660590362505076e+00
2.090000000000000000e+02,1.621068146761393658e+00,2.949924069763551593e+00
2.100000000000000000e+02,1.602458406793490608e+00,2.856107674054785939e+00
2.110000000000000000e+02,1.608532829260071573e+00,2.753340011242813024e+00
2.120000000000000000e+02,1.589469197253104094e+00,2.803751831373787695e+00
2.130000000000000000e+02,1.609638015244724718e+00,2.732054570864630438e+00
2.140000000000000000e+02,1.582695735874125598e+00,2.868110893208278167e+00
2.150000000000000000e+02,1.641537931395897099e+00,2.837423241116255657e+00
2.160000000000000000e+02,1.631309094749229249e+00,2.706263435076307733e+00
2.170000000000000000e+02,1.579877718912258588e+00,2.892460203303020005e+00
2.180000000000000000e+02,1.578819501496951272e+00,2.880679234686513546e+00
2.190000000000000000e+02,1.606210200941098343e+00,2.815396117215212879e+00
2.200000000000000000e+02,1.565518424640965911e+00,2.846655646667084927e+00
2.210000000000000000e+02,1.575582908743080379e+00,2.905062614669084997e+00
2.220000000000000000e+02,1.568833598177446387e+00,2.725694412687342805e+00
2.230000000000000000e+02,1.588517418309271845e+00,2.778490215619428216e+00
2.240000000000000000e+02,1.607186794763172832e+00,2.822905925241807612e+00
2.250000000000000000e+02,1.602260530175045439e+00,2.751757050547564809e+00
2.260000000000000000e+02,1.598132952271756446e+00,2.805285726658700796e+00
2.270000000000000000e+02,1.564491614021205290e+00,2.704368636661099501e+00
2.280000000000000000e+02,1.555789688144170846e+00,2.832661877450933119e+00
2.290000000000000000e+02,1.562096308195543237e+00,2.841089734895306584e+00
2.300000000000000000e+02,1.559338214119862176e+00,2.883148109451477481e+00
2.310000000000000000e+02,1.602475781211762262e+00,2.955217718618461387e+00
2.320000000000000000e+02,1.554373227309585825e+00,2.820961230020811339e+00
2.330000000000000000e+02,1.565319800252902072e+00,2.762920127046935903e+00
2.340000000000000000e+02,1.548673882790003287e+00,2.720792189026354446e+00
2.350000000000000000e+02,1.540141350274786491e+00,2.812793509487732102e+00
2.360000000000000000e+02,1.536046401232179726e+00,2.794912936270096626e+00
2.370000000000000000e+02,1.543771215377828465e+00,2.836455609990501614e+00
2.380000000000000000e+02,1.530881685386024760e+00,2.802813173883632825e+00
2.390000000000000000e+02,1.546567750007819875e+00,2.718230311491617091e+00
2.400000000000000000e+02,1.563366182801037008e+00,2.812500110405243614e+00
2.410000000000000000e+02,1.544817507657702427e+00,2.884924769861094251e+00
2.420000000000000000e+02,1.519680298136069085e+00,2.777643881305361884e+00
2.430000000000000000e+02,1.529403317281886387e+00,2.763526057312220896e+00
2.440000000000000000e+02,1.522348428394258102e+00,2.771344420548556453e+00
2.450000000000000000e+02,1.524128331263131519e+00,2.823013985843123130e+00
2.460000000000000000e+02,1.535570893602689502e+00,2.718757153512289637e+00
2.470000000000000000e+02,1.510474719024452073e+00,2.794680281932467647e+00
2.480000000000000000e+02,1.504116755129320637e+00,2.793989258609814730e+00
2.490000000000000000e+02,1.542925914784264663e+00,2.866040598160807473e+00
2.500000000000000000e+02,1.508358642998237409e+00,2.765620943934426368e+00
2.510000000000000000e+02,1.505841495515406470e+00,2.782553337726131115e+00
2.520000000000000000e+02,1.541523884468109618e+00,2.793168299328169013e+00
2.530000000000000000e+02,1.530410844368965018e+00,2.817141598335170194e+00
2.540000000000000000e+02,1.496901745378090398e+00,2.780744604037152623e+00
2.550000000000000000e+02,1.499176690109758292e+00,2.752138235506555564e+00
2.560000000000000000e+02,1.504750174788155981e+00,2.800429831961280147e+00
2.570000000000000000e+02,1.494986945893208352e+00,2.718190612906667081e+00
2.580000000000000000e+02,1.490843715663855873e+00,2.783019287488103455e+00
2.590000000000000000e+02,1.487943789939115469e+00,2.829379811601558270e+00
2.600000000000000000e+02,1.482068751615717606e+00,2.732846176917191006e+00
2.610000000000000000e+02,1.527542505432769149e+00,2.801865808020705284e+00
2.620000000000000000e+02,1.493657085526294503e+00,2.716359139775867515e+00
2.630000000000000000e+02,1.478124365024532150e+00,2.777914940526966525e+00
2.640000000000000000e+02,1.486568833797099920e+00,2.791232252200742003e+00
2.650000000000000000e+02,1.486910918419017014e+00,2.686608897112687355e+00
2.660000000000000000e+02,1.483089545656437247e+00,2.778809858237900610e+00
2.670000000000000000e+02,1.497147795811100801e+00,2.844194980770632153e+00
2.680000000000000000e+02,1.480833329056178815e+00,2.766879614598539927e+00
2.690000000000000000e+02,1.497116204274219653e+00,2.883134793857593081e+00
2.700000000000000000e+02,1.491056900276479968e+00,2.733693728478915563e+00
2.710000000000000000e+02,1.485843926549240024e+00,2.772370956302985689e+00
2.720000000000000000e+02,1.487914618022043278e+00,2.852397918097025364e+00
2.730000000000000000e+02,1.466723171078095689e+00,2.793184148812811962e+00
2.740000000000000000e+02,1.480160525172345087e+00,2.752120264569471786e+00
2.750000000000000000e+02,1.472315678942046180e+00,2.837767690322573699e+00
2.760000000000000000e+02,1.477571466302464831e+00,2.658333017784362262e+00
2.770000000000000000e+02,1.469016127540084815e+00,2.778579340856393909e+00
2.780000000000000000e+02,1.462224220551132436e+00,2.830694316420477197e+00
2.790000000000000000e+02,1.479165768724285845e+00,2.717054376854098230e+00
2.800000000000000000e+02,1.484842554095949341e+00,2.705289801531302718e+00
2.810000000000000000e+02,1.464858113536230411e+00,2.855066302864374794e+00
2.820000000000000000e+02,1.484678737911878876e+00,2.705985837584239828e+00
2.830000000000000000e+02,1.532505780454108679e+00,2.640220408841358779e+00
2.840000000000000000e+02,1.472739514077266776e+00,2.802353353903108690e+00
2.850000000000000000e+02,1.475625314048610859e+00,2.800839586173926143e+00
2.860000000000000000e+02,1.451745033207091584e+00,2.716593154467425553e+00
2.870000000000000000e+02,1.468361463439253889e+00,2.838543218361068377e+00
2.880000000000000000e+02,1.442756735343373231e+00,2.733904373482258787e+00
2.890000000000000000e+02,1.458639325916766039e+00,2.796312661100087027e+00
2.900000000000000000e+02,1.438663645593041718e+00,2.719874494237364715e+00
2.910000000000000000e+02,1.464508102854567451e+00,2.728934645295675310e+00
2.920000000000000000e+02,1.463434585031439639e+00,2.739929918360942018e+00
2.930000000000000000e+02,1.434904563605425176e+00,2.799068370347849388e+00
2.940000000000000000e+02,1.472318732776406458e+00,2.814589635018599267e+00
2.950000000000000000e+02,1.467924406909579815e+00,2.765572170954210485e+00
2.960000000000000000e+02,1.468012818141792630e+00,2.859850350392992180e+00
2.970000000000000000e+02,1.436236026976434044e+00,2.805947343871186384e+00
2.980000000000000000e+02,1.443658053459791812e+00,2.770354708214452621e+00
2.990000000000000000e+02,1.440132013732231320e+00,2.675972293918042144e+00
3.000000000000000000e+02,1.455613053514266397e+00,2.702002910184599038e+00
3.010000000000000000e+02,1.457486856517012486e+00,2.679158414144501066e+00
3.020000000000000000e+02,1.445776666413415734e+00,2.774658861730447956e+00
3.030000000000000000e+02,1.456681532364421772e+00,2.606171646933558961e+00
3.040000000000000000e+02,1.444391860944852279e+00,2.879298060859563080e+00
3.050000000000000000e+02,1.419048615163849503e+00,2.764460288866835924e+00
3.060000000000000000e+02,1.440422098152383645e+00,2.662830457474006707e+00
3.070000000000000000e+02,1.428459692341634613e+00,2.719369617379242765e+00
3.080000000000000000e+02,1.419105524617294778e+00,2.719496163328306793e+00
3.090000000000000000e+02,1.431760792432224649e+00,2.664254139300505475e+00
3.100000000000000000e+02,1.422433682830937407e+00,2.687557769270782604e+00
3.110000000000000000e+02,1.439000293986718582e+00,2.675041162716750520e+00
3.120000000000000000e+02,1.419022962511937047e+00,2.714202403575137090e+00
3.130000000000000000e+02,1.460614326735099278e+00,2.841980093266296858e+00
3.140000000000000000e+02,1.519088736068494372e+00,2.731088865483875860e+00
3.150000000000000000e+02,1.478356462337840682e+00,2.770928182800736828e+00
3.160000000000000000e+02,1.440894800977369439e+00,2.706186497924062184e+00
3.170000000000000000e+02,1.433994608179990138e+00,2.597518320863756891e+00
3.180000000000000000e+02,1.420324386678075701e+00,2.753439371410042025e+00
3.190000000000000000e+02,1.451815550288132028e+00,2.832747955277572949e+00
3.200000000000000000e+02,1.430876695488684680e+00,2.853295293522676523e+00
3.210000000000000000e+02,1.405640282672455665e+00,2.742956010357202157e+00
3.220000000000000000e+02,1.417369185354007577e+00,2.789390088876683826e+00
3.230000000000000000e+02,1.414237852298850351e+00,2.645042742324799523e+00
3.240000000000000000e+02,1.399981475147255905e+00,2.760368780719882675e+00
3.250000000000000000e+02,1.494094832430346687e+00,2.807900836147316337e+00
3.260000000000000000e+02,1.431231547656791392e+00,2.887324132628012130e+00
3.270000000000000000e+02,1.419518263114354140e+00,2.728949473721846708e+00
3.280000000000000000e+02,1.436964779294751526e+00,2.883908795601425545e+00
3.290000000000000000e+02,1.395041993370575328e+00,2.716662030903973069e+00
3.300000000000000000e+02,1.426554974792944019e+00,2.594422842799663176e+00
3.310000000000000000e+02,1.401653423608173243e+00,2.745457401229835170e+00
3.320000000000000000e+02,1.424805684874011158e+00,2.836466218294618979e+00
3.330000000000000000e+02,1.444576765921168571e+00,2.774852686440032468e+00
3.340000000000000000e+02,1.428978648628601800e+00,2.820808583293830107e+00
3.350000000000000000e+02,1.445787670613540188e+00,2.866492494433866334e+00
3.360000000000000000e+02,1.411210229562567253e+00,2.663120865165423901e+00
3.370000000000000000e+02,1.456495017739168896e+00,2.880953685263814457e+00
3.380000000000000000e+02,1.405346833397587147e+00,2.678511963893233538e+00
3.390000000000000000e+02,1.412916808010660663e+00,2.775222847784256430e+00
3.400000000000000000e+02,1.407146982644863709e+00,2.779887509817022373e+00
3.410000000000000000e+02,1.388764537354177486e+00,2.693658998702177954e+00
3.420000000000000000e+02,1.389498958689946218e+00,2.768532508209786247e+00
3.430000000000000000e+02,1.392303789377860257e+00,2.787446826658791288e+00
3.440000000000000000e+02,1.383465869747956045e+00,2.705999385820801795e+00
3.450000000000000000e+02,1.397030589275457979e+00,2.692249967162255953e+00
3.460000000000000000e+02,1.399999818336057356e+00,2.650320262301632646e+00
3.470000000000000000e+02,1.394212445415172086e+00,2.819023781479994550e+00
3.480000000000000000e+02,1.382592791696469980e+00,2.752530676430546830e+00
3.490000000000000000e+02,1.397972584091270676e+00,2.640385722633113996e+00
3.500000000000000000e+02,1.429670398114225804e+00,2.665580268049670742e+00
3.510000000000000000e+02,1.398255893602004862e+00,2.725460418048530009e+00
3.520000000000000000e+02,1.376967180117403267e+00,2.750495357669739960e+00
3.530000000000000000e+02,1.375131170655325530e+00,2.681633030679421825e+00
3.540000000000000000e+02,1.389021090535663916e+00,2.785638538843439704e+00
3.550000000000000000e+02,1.371388540576515158e+00,2.698661905190308907e+00
3.560000000000000000e+02,1.383907919090489935e+00,2.746355339336379320e+00
3.570000000000000000e+02,1.390629864312322495e+00,2.746985572188797686e+00
3.580000000000000000e+02,1.382095456605047845e+00,2.780097764932662585e+00
3.590000000000000000e+02,1.390654486311386107e+00,2.660412323994013839e+00
3.600000000000000000e+02,1.397329930938616682e+00,2.696943747894447796e+00
3.610000000000000000e+02,1.417723027200830543e+00,2.637766338318044301e+00
3.620000000000000000e+02,1.369995506603684854e+00,2.800876014101810529e+00
3.630000000000000000e+02,1.454257057367372319e+00,2.823424504911193011e+00
3.640000000000000000e+02,1.411784156674660728e+00,2.760721966897356605e+00
3.650000000000000000e+02,1.389465915270714058e+00,2.732769102235128589e+00
3.660000000000000000e+02,1.374669127648111999e+00,2.801258663944394378e+00
3.670000000000000000e+02,1.396807325403500055e+00,2.757107786269256788e+00
3.680000000000000000e+02,1.415437876129268746e+00,2.748662886191665322e+00
3.690000000000000000e+02,1.418324922704854663e+00,2.782358930709903255e+00
3.700000000000000000e+02,1.438949819775457550e+00,2.593670198635904978e+00
3.710000000000000000e+02,1.405490366662225599e+00,2.773554737493299172e+00
3.720000000000000000e+02,1.402049653312819499e+00,2.732149894707553095e+00
3.730000000000000000e+02,1.394939659537261845e+00,2.692363657153489243e+00
3.740000000000000000e+02,1.393251586587484381e+00,2.761725901468892630e+00
3.750000000000000000e+02,1.362875121790348310e+00,2.680804627889298075e+00
3.760000000000000000e+02,1.361346353414916610e+00,2.670257850645628483e+00
3.770000000000000000e+02,1.372151796961403880e+00,2.728467318479118386e+00
3.780000000000000000e+02,1.404466548646442714e+00,2.737031396872074307e+00
3.790000000000000000e+02,1.394233655254009552e+00,2.705515058139633666e+00
3.800000000000000000e+02,1.365625226072582299e+00,2.768852675809301278e+00
3.810000000000000000e+02,1.370409470635809868e+00,2.648081138543189716e+00
3.820000000000000000e+02,1.398371217095347951e+00,2.784336798420550263e+00
3.830000000000000000e+02,1.362935264946081748e+00,2.756206449505306910e+00
3.840000000000000000e+02,1.374582890096271770e+00,2.761401400597277789e+00
3.850000000000000000e+02,1.365735770957662076e+00,2.716852736953401681e+00
3.860000000000000000e+02,1.349930099233068725e+00,2.734102858335871744e+00
3.870000000000000000e+02,1.399975978319971448e+00,2.764399609692654636e+00
